gauge_id,elev_mean,slope_mean,area_gages2,p_mean,pet_mean,aridity,p_seasonality,frac_snow,high_prec_freq,high_prec_dur,low_prec_freq,low_prec_dur,frac_forest,lai_max,lai_diff,gvf_max,gvf_diff,soil_depth_pelletier,soil_depth_statsgo,soil_porosity,soil_conductivity,max_water_content,sand_frac,silt_frac,clay_frac,organic_frac,geol_permeability
2324400,31.14,0.92155,176.27,3.851672827,3.816533183,0.990876784,0.328588408,0.000197253,21.3,1.264094955,269.3,5.598752599,0.8795,4.420334642,2.111419741,0.822475803,0.098681863,49.29251701,1.500000015,0.680022877,13.9556686,1.051980188,37.2207384,2.985215023,1.846205681,57.86314465,-13
2327100,25.14,1.56064,271.12,4.168399726,3.268903765,0.784210723,0.246853688,0.00010082,22.75,1.453674121,267.55,5.912707182,1,4.775805828,2.185188466,0.857785189,0.077725469,49.29928741,1.500000015,0.529979794,10.52404082,0.851966462,63.36626382,4.726018836,2.702809591,29.35694381,-12.9641
2342933,127.7,7.99022,290.1,3.814603696,3.275106338,0.858570536,-0.066124139,0.002796271,23.1,1.218997361,275.8,5.466798811,0.9083,4.917975385,3.514231749,0.83205251,0.256534854,1.679706601,1.500000015,0.414141823,2.480194072,0.610701364,57.65548779,20.00717694,20.07146959,0,-12.7573
2349900,116.19,3.41104,122.87,3.39147707,3.15703091,0.930871961,-0.031207687,0.001081747,23.85,1.210659898,272.5,5.225311601,0.0989,1.851928984,1.42550026,0.65556481,0.316528696,1.205714286,1.500000015,0.411494051,2.407363975,0.595234764,59.61530241,16.52444462,23.92491891,0,-12.2525
2350900,139.77,6.74759,1365.12,3.635820671,3.156484257,0.868162801,-0.050833315,0.001767718,22.1,1.238095238,269.05,5.291052114,0.3941,3.233226824,2.264989101,0.728975209,0.258408939,1.196635121,1.500000015,0.406461771,2.991529071,0.599086314,64.54191974,16.854672,18.61811524,0,-12.5837
2361000,117.14,8.27039,1781.61,3.958042437,3.290583162,0.831366317,-0.035943093,0.001512442,21.4,1.222857143,262.95,5.037356322,0.4408,2.974113056,2.133473151,0.718239357,0.272116451,3.890288501,1.500000015,0.408211546,2.97038735,0.613367057,63.35998752,18.19097731,18.42505777,0,-14.2703
2363000,135.39,7.57689,1292.51,3.960396988,4.171311253,1.053255839,-0.056416304,0.002655656,22.85,1.199475066,269.8,5.114691943,0.635,3.791460863,2.76864162,0.774037909,0.283771537,3.628460687,1.500000015,0.415416454,2.624152502,0.597949805,58.04609929,21.61303108,16.70618395,0.336284989,-13.169
2369800,72.29,4.2203,227.51,4.619824778,3.717416003,0.804666017,0.03807285,0.000872353,21,1.25,262.3,4.981956315,0.9643,4.785608549,2.656514136,0.834547531,0.119984863,37.17445483,1.500000015,0.435162581,2.85633803,0.627437047,57.30213408,20.13123536,17.96615109,4.602300478,-13
2371500,125.86,7.42604,1292.79,3.969983573,3.147583012,0.792845349,-0.045316595,0.00401714,22.4,1.188328912,264.55,4.991509434,0.6862,4.165486374,2.972156698,0.792318914,0.259565777,5.055681818,1.500000015,0.420600746,2.110549983,0.555049986,50.0424856,21.5632807,16.63241883,0.240425046,-13.1163
2372250,122.94,7.29973,1145.22,3.983117043,3.144459986,0.789447047,-0.05689921,0.003475999,22.65,1.217741935,263.65,4.993371212,0.7608,4.244446673,3.020283295,0.799280965,0.257429146,6.172392255,1.500000015,0.415416335,2.547808131,0.586147436,56.65548832,23.10529791,15.33582641,0,-12.9898
2374500,109.86,7.40892,445.72,4.419623546,4.34898694,0.984017506,-0.026878855,0.003042556,21.2,1.177777778,262.95,4.820348304,0.949,4.454387808,3.004795241,0.813844977,0.217179888,5.423017107,1.498656673,0.421827986,2.090483937,0.592751329,52.77085133,24.64888323,22.09368106,0,-13.6157
2381600,512.02,35.2973,10.32,4.271549624,3.014246598,0.705656463,-0.110113879,0.016637787,21.85,1.168449198,259.2,4.587610619,0.933,4.973831585,4.248959042,0.87785527,0.428722597,1,1.500000015,0.424320435,2.200041575,0.201657795,16.84902551,10.06752495,5.959835045,0,-14.1
2384540,499.46,93.55977,21.37,4.927827515,2.785701697,0.565300163,-0.114014019,0.031682787,19.95,1.216463415,255.4,4.512367491,0.96,4.973815848,4.055053921,0.880692955,0.370491875,0.970588235,1.266208709,0.432910576,1.769935931,0.461982959,39.3736705,29.79061184,14.85499058,0,-16.5
2395120,250.6,9.60933,84.01,3.75370705,2.946942478,0.785075244,-0.103527325,0.01248941,23.1,1.215789474,266.25,4.784366577,0.7132,4.305971461,3.346845516,0.809084104,0.329762369,1.072,1.154628377,0.460238969,0.727133946,0.540577452,22.52293586,43.08630445,34.53638349,0,-13.7867
2408540,242.26,15.57552,682.41,4.065550992,3.135989418,0.771356558,-0.122945784,0.010695027,21.8,1.188010899,255.55,4.650591447,0.8204,4.870180524,3.900353322,0.851980157,0.361199652,1.108606557,1.500000015,0.440245344,1.17803914,0.447130459,25.82529466,20.29068708,18.88085703,0,-14.0771
2415000,270.56,12.25237,491.38,4.055130732,3.000595674,0.739950416,-0.129686963,0.012469141,21.25,1.170798898,254.1,4.561938959,0.9106,4.606813537,3.670962726,0.835316573,0.352650166,1.101573677,1.500000015,0.440308895,1.120367697,0.489776983,28.78416003,23.41816626,20.85398467,0,-14.0917
2422500,144.84,11.05647,527.55,3.998073922,3.080677084,0.770540301,-0.122887203,0.007180391,22.65,1.1796875,263.05,4.866790009,0.6695,4.081435214,3.112735765,0.800324253,0.31353383,3.855123675,1.495838126,0.431191759,1.611002227,0.501434709,35.77248286,23.55484836,17.25629844,0,-12.7146
2427250,102.61,6.93052,675.24,4.043415469,3.971580692,0.982234134,-0.084702482,0.003181079,22.35,1.152061856,266.05,4.935992579,0.9336,5.098580937,3.538943022,0.847363657,0.227583604,2.046218487,1.500000015,0.441668049,1.010541971,0.486196821,24.90271911,21.65666251,25.13134015,0,-13.6538
2430085,150.01,6.72984,40.56,4.232670773,2.947196263,0.696297071,-0.16529165,0.012676724,22.85,1.24863388,264.65,4.816196542,0.8644,4.121815496,3.399985356,0.821247661,0.408144688,1,1.500000015,0.43139468,1.701511895,0.656567387,46.04384299,31.71727457,22.22449518,0,-13
2430615,132.82,6.11799,28.71,4.241219713,2.950509966,0.695674868,-0.16044704,0.010538985,22.5,1.239669421,264.45,4.81255687,0.9889,4.771733194,3.881292804,0.856237811,0.384865656,1.04,1.500000015,0.431108,1.702201549,0.657000007,46.19999999,31.40000001,22.40000001,0,-13
2450250,254.92,12.27321,231.83,4.409545517,3.063882587,0.694829564,-0.174753638,0.014286411,21.1,1.241176471,256.3,4.808630394,0.8413,5.154884835,4.450965603,0.884999661,0.450258331,1.039325843,0.60258765,0.437783448,1.834904067,0.161365542,29.22051047,28.51202709,9.194150422,0,-14.6896
2464000,143.69,9.66599,578.94,4.272309377,3.002403272,0.702758861,-0.149259844,0.011217518,22.2,1.180851064,257.35,4.717690192,0.9846,4.709139973,3.692922856,0.850792032,0.34389815,1.104441777,1.500000015,0.449795316,1.278688208,0.322782379,18.68385699,19.57877468,9.820494673,0,-15.7248
2464146,140.81,9.04939,15.82,4.159726215,3.030128131,0.728444127,-0.155161494,0.010091224,23.85,1.235751295,264.65,5.084534102,0.9571,4.46645082,3.444333185,0.822112799,0.321957816,1,1.500000015,0.43676264,1.606437692,0.641319668,42.28760245,36.18854487,18.96719432,0,-14.2806
2464360,114.12,8.63619,148.62,4.098058864,3.162128186,0.771616097,-0.155678916,0.009536576,23.65,1.241469816,264.1,4.964285714,0.9717,4.548106155,3.692643078,0.839518669,0.366609003,1.090909091,1.500000015,0.433229405,1.619834931,0.655908724,44.55379303,32.57424582,22.57872418,0,-13.8919
2465493,101.5,9.53966,83.42,4.043492129,3.589870171,0.887814309,-0.139368466,0.007310655,23.7,1.250659631,266.2,5.14893617,0.8617,5.054573017,3.83426554,0.852160412,0.299785587,3.962406015,1.500000015,0.433965953,1.592595526,0.666774035,44.0865769,33.12961782,22.78677779,0,-12.5809
2469800,78.13,9.86442,422.68,4.096008214,3.282875811,0.801481745,-0.09919408,0.003171649,22.75,1.210106383,266.8,5.096466094,0.9839,4.824391033,3.223984825,0.836938128,0.211624943,4.570234114,1.442992136,0.431574101,1.563692401,0.639605061,45.67962746,31.17258862,23.0825756,0,-13.3145
2472000,123.24,6.76654,1927.13,4.158402464,3.167661807,0.761749695,-0.163583172,0.006014722,23.2,1.211488251,259.85,4.861552853,0.6696,4.809203602,3.299962448,0.829551427,0.214407129,12.31992551,1.500000015,0.439656583,1.023221933,0.645530193,37.81467283,31.75594823,29.05431532,0,-12.0405
2472500,113.73,6.76541,789.94,4.256157426,3.618459589,0.850170524,-0.126695081,0.00245439,22.45,1.157216495,260.3,4.702800361,0.5865,4.352769115,2.844381795,0.799800931,0.190561794,31.32616487,1.500000015,0.433000549,1.600959968,0.6401081,45.17049635,33.60321009,21.23606964,0,-11.9951
2479155,70.21,6.65609,137.28,4.428888433,3.200477591,0.722636761,-0.040520437,0.001802613,21.95,1.206043956,262.75,5.023900574,0.9355,4.512585309,2.573583865,0.847353247,0.149711142,29.40909091,1.500000015,0.415527083,2.725338408,0.612612117,58.73141097,24.97164168,16.41706269,0,-11.6529
2479300,65.19,5.84957,1144.2,4.618568104,3.213012129,0.695672783,0.01008665,0.000741287,20.5,1.198830409,247.9,4.744497608,0.8895,4.636248854,2.770273658,0.812993083,0.148993865,34.92307692,1.500000015,0.42510289,2.040442244,0.617727034,51.61955518,30.45565076,17.83065318,0,-12.4162
2479560,64.68,6.14661,1454.33,4.649990418,3.185097139,0.684968538,-0.024360522,0.000888184,20.1,1.292604502,247.05,4.882411067,0.8849,4.447172661,2.670800374,0.803758745,0.15662867,30.44175716,1.500000015,0.42102923,2.298826722,0.626086381,54.73792918,28.2615551,16.87273044,0,-12.3745
2481000,51.66,5.61014,249.23,4.79164271,3.215610226,0.671087228,0.04569933,0.000365398,20.25,1.28164557,251.25,4.945866142,0.8845,4.726483086,2.705291702,0.815379378,0.135148908,34.84571429,1.500000015,0.431341625,1.721022518,0.633603432,46.62807695,33.02570225,20.12569187,0,-12.2024
2481510,64,5.13464,800.66,4.620825462,3.216086872,0.695998345,0.023743196,0.000762255,20.4,1.232628399,246.6,4.710601719,0.7816,4.813893141,2.863410063,0.818000908,0.146005154,31.48303571,1.500000015,0.42572409,2.024691151,0.614773589,50.96518403,30.31911185,18.66310532,0,-11.8855
3010655,635.06,32.95227,254.44,3.284587269,2.261308871,0.688460584,0.20555526,0.207261759,17.2,1.166101695,207.55,2.952347084,0.9918,4.949541833,4.387368597,0.887087718,0.525444264,1.162227603,1.452176833,0.452477893,1.261161818,0.622442372,31.98371795,49.05677037,15.89401687,0,-15.1986
3011800,628.71,19.77674,100.1,3.589425051,2.253249788,0.627746716,0.164345764,0.210192691,14.65,1.181451613,199.35,2.982049364,1,4.996740382,4.461639902,0.885626193,0.526677053,1.012048193,1.500000015,0.438828033,1.649317959,0.631435227,42.00856036,40.38802912,17.62111248,0,-13.1728
3015500,492.56,22.04748,784.85,3.599088296,2.261299151,0.62829777,0.181003525,0.192038519,15.4,1.162264151,197.85,2.935459941,0.9837,4.436187979,3.870804764,0.86218405,0.499168418,6.969742814,1.478203351,0.45376902,1.238389377,0.653835238,31.99168628,52.75763072,14.95230985,0,-15.466
3021350,485.4,20.02559,239.67,3.685735797,2.26540564,0.614641354,0.168834031,0.208263539,15.45,1.240963855,200.1,3.066666667,0.9747,3.858551576,3.300108915,0.840787111,0.497150507,9.968137255,1.42520235,0.466322603,0.9929631,0.637300868,22.87550548,61.35198059,13.88477306,0,-16.3597
3026500,577.23,15.82974,20.31,3.539561944,2.262476523,0.639196759,0.156580794,0.20981494,15.95,1.143369176,201.75,2.980059084,1,4.893292918,4.376250098,0.876862318,0.531145729,1,1.500000015,0.438694636,1.652705529,0.630960822,42.09585503,40.28018121,17.64662136,0,-14.1475
3028000,569.02,18.29113,161.11,3.464323066,2.263054702,0.65324586,0.157303345,0.203474312,16.4,1.119453925,203.6,2.996320824,0.9796,5.07509908,4.499303688,0.890177384,0.518974942,1,1.500000015,0.439582184,1.631577472,0.634211915,41.51788284,41.00264645,17.46600505,0,-13.925
3049000,365.27,16.00521,357.15,3.292454483,2.379358042,0.722669988,0.138944312,0.139333377,17.9,1.111801242,216.65,3.167397661,0.7165,3.916575762,3.396324222,0.816114906,0.484312861,1.061946903,0.893354688,0.452848337,1.159356802,0.388102621,31.58454024,48.94365793,19.73409573,0,-15.1617
3049800,296.6,21.30523,14.89,3.027023956,2.432800972,0.803693994,0.128476118,0.116341909,18.65,1.144171779,222.35,3.392067124,0.2546,4.79489765,4.207851206,0.864868499,0.467993491,1,0.800000012,0.459094868,1.039233656,0.359572903,27.2736827,53.18914662,19.39595361,0,-16.0333
3050000,998.82,65.76346,487.29,3.873125257,2.480649706,0.640477532,0.079522177,0.158964457,14.7,1.143968872,194.6,2.882962963,0.9766,4.709332378,4.148054481,0.888988997,0.52888913,1.535666218,0.971606272,0.458233248,0.993714773,0.404412401,26.73643011,48.51609479,19.00221697,0,-14.9513
3066000,1072.01,68.69899,222.79,4.160377823,2.450006762,0.588890449,0.053701636,0.222508815,13.6,1.101214575,195,2.871870398,0.9532,4.164525274,3.622442701,0.831258391,0.478638114,1.315340909,1.166316417,0.452325004,1.100989234,0.505817913,29.1039198,45.17073084,19.85206025,0,-14.2876
3069500,961.46,63.79304,1856.85,4.073518138,2.446327611,0.60054418,0.068516371,0.19464463,13.15,1.163716814,190.2,2.834575261,0.9408,4.725590864,4.12217043,0.875594119,0.491650008,1.07180757,0.979106582,0.454406493,1.105582964,0.407023627,27.92275461,47.43425335,17.65308461,0,-14.8012
3070500,599.73,30.19392,517.38,3.700212183,2.434851841,0.658030329,0.080022353,0.144725592,15.25,1.101083032,203.35,2.981671554,0.717,4.494153301,3.932568873,0.857381159,0.494335265,1.133084577,1.039551217,0.448435848,1.242673233,0.442105839,34.60144908,45.54441847,19.18524605,0,-15.2815
3076600,795.46,21.46688,127.4,3.653686516,2.439226982,0.667607079,0.071994059,0.189395501,16.1,1.095238095,206.8,2.990600145,0.8242,4.118444508,3.548898739,0.834435143,0.47465835,1.024390244,0.95247557,0.445485511,1.475304177,0.356191759,32.35861651,40.23886108,13.97889917,0,-14.6633
3078000,767.06,30.57341,161.48,3.509216975,2.437363244,0.694560428,0.090452777,0.194625437,17.15,1.07523511,214.45,3.050497866,0.8405,3.958385476,3.432616299,0.825048498,0.470167107,1.135135135,0.961760011,0.437495696,1.689120053,0.406716284,43.03544419,39.73747846,17.2810082,0,-15.9667
3140000,287.7,15.82284,70.35,2.913078713,2.442680712,0.838522042,0.180956093,0.089458478,21.55,1.242074928,241.2,3.780564263,0.7138,2.638644211,2.234468736,0.752420203,0.44417857,1,1.500000015,0.468656243,0.753457414,0.659264152,17.96789332,51.30554671,23.55240727,0,-16.5
3144000,292.28,13.11071,363.41,2.994622861,2.452515441,0.818973058,0.159603525,0.093602405,20.35,1.222222222,239.65,3.681259601,0.7303,3.781630712,3.289218744,0.812413931,0.476085967,11.22608696,1.500000015,0.465497994,0.882060331,0.691078368,22.55298775,57.42461068,20.2074696,0,-16.1342
3159540,232.8,10.08158,400.85,3.145720739,2.515919603,0.799791149,0.106093067,0.078983476,20.8,1.165266106,240.1,3.671253823,0.8237,4.730818305,4.207540911,0.866127483,0.509861586,1.14516129,1.494237011,0.475750231,0.524550702,0.72556123,11.41789332,53.35634605,35.23340576,0,-16.5
3161000,834.21,57.20214,527.86,4.047199179,2.698452526,0.666745669,0.103879435,0.087442529,19.45,1.193251534,232.65,3.8775,0.9955,4.757193102,3.955773648,0.859075183,0.414407152,1.089058524,1.455249544,0.438792392,1.431717355,0.625920209,41.24064047,38.04716856,20.66459108,0,-14.1
3164000,766.6,45.80251,2952.74,3.740510609,2.668293854,0.713350163,0.101946052,0.083995897,19.7,1.172619048,235.4,3.966301601,0.9348,4.622543234,3.809423087,0.85271197,0.411461621,1.044690164,1.407256425,0.438833683,1.399941418,0.610181699,40.98691384,37.45518223,21.52675625,0,-14.0123
3165000,707.63,45.4663,102,3.671501711,2.665428255,0.725977669,0.091839634,0.075821616,21.3,1.227665706,252.2,4.333333333,0.8448,4.525085528,3.506695194,0.839049846,0.364866875,1.027932961,1.292892492,0.446039431,1.155308859,0.571359254,35.53060399,41.57150622,22.99219157,0,-14.8399
3170000,713.74,32.96335,794.64,3.322125941,2.816773402,0.847882787,0.130431484,0.094558584,20.55,1.194767442,247.65,4.251502146,0.8847,4.606490822,3.757403428,0.8461966,0.401959394,1.037005887,1.384698028,0.437160048,1.347684261,0.60834043,41.39544979,34.20676229,24.48219794,0,-14.3792
3173000,750.95,46.98351,773.32,3.022851472,2.633029637,0.871041684,0.137115354,0.094200099,19.25,1.188271605,234.9,3.866666667,0.8116,4.598903073,3.934736732,0.85778837,0.444476012,0.996518712,1.182949659,0.449124345,0.965103537,0.536989655,32.34544736,40.63006452,26.87870275,0,-15.3197
3180500,1057.03,44.26244,345.06,3.782822724,2.486055633,0.657195913,0.035102525,0.195303023,14.8,1.160784314,204.05,3.027448071,0.9877,4.72048947,4.182942069,0.878130319,0.514514735,1.054104478,0.852569238,0.456645461,1.150848005,0.374641603,29.16777542,52.62817498,16.30397892,0,-15.1304
3182500,934.51,59.7077,1364.97,3.55233128,2.51935243,0.709211003,0.037523012,0.170253081,17.7,1.164473684,212.8,3.219364599,0.9922,4.78690397,4.16475596,0.874162207,0.48408969,1.121256039,0.920461239,0.453842923,1.169191412,0.385822585,30.03537253,48.01093826,16.89598847,0,-14.9304
3186500,1057.61,61.17799,329.68,4.142934976,2.514984887,0.607053913,0.046984657,0.190731671,15.2,1.117647059,206.8,2.997101449,0.9927,4.672251717,4.065811333,0.882180359,0.495645998,1.00589391,0.88869341,0.459485626,0.968863082,0.410939534,26.75619116,52.73777165,20.32589915,0,-15.2
3187500,1061.95,60.18061,207.41,4.134422998,2.521012019,0.609761512,0.069888018,0.182826214,16.2,1.121107266,213.85,3.133333333,0.9918,4.649928097,4.00914136,0.877274804,0.474609118,1.012461059,0.830047078,0.45503883,1.166298543,0.377565787,30.90293034,52.35525796,16.42975406,0,-15.1617
3213700,611.92,37.9826,2425.06,3.475412731,2.612382957,0.751675602,0.10480716,0.07309548,18.1,1.152866242,222.3,3.386138614,0.9792,5.006928751,4.524570597,0.880496661,0.550141115,1.023604554,1.031989533,0.440136455,1.56730564,0.428669273,39.53702166,37.86266527,17.4316345,0,-15.4761
3237280,248.51,31.52585,32.95,3.528353183,2.554847242,0.724090563,0.046001063,0.084730638,19.05,1.179566563,238.85,3.697368421,0.9863,5.070914816,4.57739737,0.885411083,0.542140307,1.203389831,1.500000015,0.474234667,0.728704098,0.704000007,15.93333333,61.99999999,22.00000001,0,-16.4139
3237500,272.36,14.22302,1003.21,3.226532512,2.552859192,0.791208265,0.060616662,0.078710402,20.8,1.139726027,239.5,3.736349454,0.5206,2.996646651,2.569785494,0.7611211,0.444266573,4.26030085,1.301967423,0.470709503,0.599793128,0.586385256,14.54224207,48.24565485,30.80677874,0,-15.4558
3238500,285.37,7.5191,568.5,3.252699521,2.556092594,0.785837295,0.073574001,0.074738531,20.9,1.157894737,239.6,3.770259638,0.1747,2.106328178,1.786602285,0.706147831,0.431456004,41.91829689,1.499207973,0.471285108,0.642920928,0.707802624,15.96061589,54.31801216,29.84210841,0,-14.9187
3241500,319.84,3.27837,170.91,3.070156057,2.511801875,0.818134918,0.161117607,0.077946752,20.7,1.189655172,248.25,4.059689289,0.0257,2.243243509,2.039246502,0.724295805,0.546764386,43.91304348,1.500000015,0.450246103,1.004989671,0.668518615,31.59433843,42.07308708,25.59870832,0,-12.4039
3280700,540.37,28.95669,158.22,3.99057358,2.730696605,0.684286745,0.008978127,0.058446085,18.85,1.167182663,232.5,3.582434515,0.991,5.165211252,4.668888312,0.885982378,0.546180042,0.991735537,1.000000015,0.457533,0.97357721,0.471000007,27.2,49.3,23.9,0,-15.4907
3281100,403.43,22.48228,422.72,3.816214921,2.687047077,0.704113142,0.020118962,0.041671315,19.55,1.195718654,240.5,3.94909688,0.9463,5.181868539,4.683728194,0.890293526,0.546726722,1.071428571,1.011438799,0.465506736,0.760303762,0.477819714,20.80104387,52.48748782,26.90751843,0,-16.2624
3281500,376.49,21.8686,1838.22,3.801241615,2.671624189,0.702829354,0.041789963,0.044067881,19.5,1.185410334,236.5,3.867538839,0.9654,5.204473621,4.700807553,0.89217853,0.544715297,1.094104724,1.012923557,0.460345086,0.887002972,0.477285125,24.9496483,50.42441817,24.93625335,0,-16.1537
3285000,323.6,12.08007,822.34,3.533520876,2.706649651,0.765992263,-0.016695641,0.044646811,21.55,1.210674157,245.3,4.154106689,0.5302,3.26432529,2.707641459,0.768747377,0.408865305,1.171405361,1.063603406,0.47016346,0.586461057,0.469575009,14.35619928,46.45335641,32.23532536,0,-13.9498
3291780,249.83,14.47984,71.41,3.624016427,2.584250048,0.713090048,0.079110588,0.067368653,21.15,1.297546012,251.7,4.373588184,0.7056,2.905645179,2.534873423,0.77557983,0.479546155,23.68141593,1.298368305,0.469088769,0.650205789,0.582331822,16.14703133,47.88651222,28.73220659,0,-11.8
3300400,254.43,9.33197,1128.58,3.457906913,2.700828912,0.781058883,0.011870119,0.053766408,21.45,1.208450704,248.5,4.141666667,0.4901,3.208154088,2.664235959,0.765662216,0.411730711,1.228267297,0.929417455,0.475480234,0.450375911,0.372513747,8.183858245,38.34472831,33.88757839,0,-15.5792
3338780,213.25,3.19469,691.56,2.915939767,2.481241944,0.850923593,0.32959857,0.072550319,22.15,1.237430168,259.35,4.562005277,0.0378,2.590649897,2.457167683,0.768584441,0.639405275,48.05648148,1.500000015,0.464548085,0.686661753,0.662617876,19.20560905,48.2335039,28.00808479,0,-15.1955
3340800,268.15,4.37041,357.65,3.117180014,2.512693785,0.80607914,0.193085648,0.073228668,22.35,1.182539683,252.7,4.190713101,0.2735,2.327399436,2.115905892,0.727558093,0.544287111,45.72438163,1.500000015,0.459011513,0.871241199,0.652558384,25.09505022,46.29697941,24.26656541,0,-16.4173
3346000,173.5,2.57944,814.69,3.133143053,2.602188802,0.830536225,0.141508237,0.062106965,22.75,1.263888889,255.35,4.547640249,0.0951,2.04947295,1.830787504,0.690632742,0.486963569,45.81185771,1.500000015,0.47073438,0.736495043,0.702425524,17.95178336,58.30087815,23.71375063,0,-13.8606
3357350,258.64,5.84999,7.75,3.220156057,2.529923217,0.785652363,0.192941732,0.070238198,22.6,1.167958656,253.55,4.183993399,0.4476,2.291330926,2.015000604,0.734549613,0.496755226,41.02222222,1.500000015,0.454647916,0.964496914,0.672371822,28.80686179,45.55662812,25.53064926,0,-16.1169
3364500,274.58,3.79613,237.09,3.348644764,2.53998794,0.75851221,0.144662519,0.080417058,22.85,1.183937824,248.25,4.039869813,0.2772,2.147986782,1.915885298,0.702462627,0.50547269,48.44587629,1.500000015,0.456336,0.923553371,0.669785478,27.18381751,45.66752616,25.78158169,0,-11.8
3366500,240.19,8.50477,755.22,3.615696099,2.591121602,0.716631468,0.103580453,0.059067129,21.35,1.286144578,247.45,4.270060397,0.5748,3.055102015,2.679446515,0.778942167,0.483568404,36.62768702,1.500000015,0.466015905,0.779313226,0.700511318,20.66528239,53.24813368,26.05241655,0,-12.4703
3368000,264.12,4.26263,29.72,3.508962355,2.566777714,0.73149195,0.109334032,0.067085866,21.45,1.194986072,250.6,4.111566858,0.6327,2.88044915,2.546393355,0.784873594,0.500461708,39.07272727,1.500000015,0.465226037,0.778451246,0.700823084,21.01718051,52.10692108,26.83666763,0,-11.8
3384450,166.37,16.36598,111.13,3.669481177,2.73193681,0.7445022,-0.074154667,0.049672531,23.5,1.243386243,265.05,4.863302752,0.913,5.043004677,4.447091321,0.878818388,0.484392139,1.122093023,1.500000015,0.471044667,0.770508005,0.706000007,18.26666663,59.80000002,21.66666669,0,-15.2
3439000,863.18,63.23118,178.67,5.56067488,2.719387447,0.489039101,0.021071259,0.037466092,18.9,1.203821656,231.5,4.122885129,0.9948,4.922214604,4.176766195,0.882489603,0.420307201,1.015384615,1.30123279,0.43556132,1.619740575,0.554687517,43.55943889,35.94156868,20.49804424,0,-14.1
3450000,891.9,105.59692,14.08,4.094606434,2.709808008,0.661799382,0.064045328,0.084269051,17.55,1.319548872,240.55,4.265070922,0.9721,4.721288073,4.103017478,0.865358502,0.455221735,0.954545455,1.500000015,0.429384565,1.950448226,0.630000006,48.3348499,32.80034589,18.86472439,0,-14.1
3455500,1326.82,91.67733,72.95,5.800580424,3.423765366,0.590245306,0.063870032,0.077431417,17.8,1.285198556,230.7,4.012173913,0.9922,4.431938739,3.757474765,0.855383703,0.43005177,0.981481481,1.500000015,0.427305234,2.132542719,0.630000006,50.53254778,33.30157525,16.05012883,0,-14.1
3456500,1162.13,99.95219,133.43,4.787383984,2.766305476,0.577832379,0.055759085,0.063873677,17.3,1.262773723,233.25,4.191374663,0.9658,4.483466875,3.826176168,0.864215151,0.442410153,0.995121951,1.500000015,0.428761772,1.969602632,0.63205515,48.91182516,32.72343839,18.33361219,0,-14.1
3460000,1254.53,116.23587,127.02,4.471080082,2.652780712,0.593319883,0.02567598,0.077253344,15.15,1.207171315,226.45,3.767886855,0.9933,4.524984438,3.787777056,0.865025041,0.415000635,0.989528796,1.500000015,0.429051313,2.044989309,0.496916615,38.00570227,26.18179793,12.97858073,0,-13.8009
3463300,1025.66,112.34116,112.16,4.56529911,3.054203874,0.669004111,0.037920279,0.08491639,17.25,1.259124088,233,3.982905983,1,4.621920467,3.809353881,0.878203045,0.402684599,0.994117647,1.500000015,0.429031676,1.914831737,0.633913512,48.50281156,32.32126591,19.17386842,0,-14.1
3471500,1023.62,69.46205,198.16,3.412537988,2.603604107,0.762952417,0.105286957,0.08387117,19.4,1.161676647,238.25,3.805910543,0.8219,4.603307104,3.986934352,0.864491185,0.465434451,1.023255814,1.229610392,0.448403187,1.07247376,0.554550031,33.53653336,42.09851235,24.2565826,0,-13.5244
3473000,916.29,56.64293,784.81,3.495952088,2.587402259,0.740113764,0.090562165,0.083266733,17.9,1.151125402,231.8,3.750809061,0.8628,4.699529658,4.017226302,0.865494479,0.446667342,1.072525597,1.184048405,0.447111448,1.058640824,0.517212667,33.64005274,38.74837109,25.69861965,0,-13.4257
3479000,1040.03,82.19102,235.6,3.973234771,2.663771745,0.670428983,0.109819058,0.090417124,18.25,1.173633441,226.6,3.643086817,0.9873,4.817139772,4.177427542,0.872686216,0.460275095,1.05,1.371288383,0.427873542,2.126787911,0.561487145,50.48723186,34.65162901,14.68807665,0,-14.1
3488000,812.91,54.05912,578.21,3.274212183,2.611844668,0.797701713,0.098884661,0.081549052,18.3,1.165605096,224.95,3.48489543,0.8315,4.498470578,3.939254049,0.855499167,0.478139661,1.065268065,1.030160505,0.448228609,0.913176579,0.461711475,32.6132938,39.00491683,28.27165986,0,-15.1605
3498500,680.92,77.71156,696.76,4.330517454,2.647463696,0.611350427,-0.031099112,0.034370779,16.4,1.247148289,217.1,3.66722973,0.8376,4.645459351,3.884115845,0.857958661,0.412352571,1.0505345,0.850250263,0.446341763,1.122737663,0.287113583,25.4553978,28.43619627,16.6939731,0,-14.6682
3500000,808.87,67.89742,361.14,5.195041752,2.822625969,0.543330757,-0.081189916,0.029248918,19.75,1.270096463,233,4.127546501,0.9577,4.748509907,4.014079303,0.871562409,0.431242454,1.029962547,1.258542531,0.436800068,1.495332017,0.489907026,39.37315703,33.34478255,20.06100237,0,-14.1
3500240,967.11,82.16983,145.86,5.038084873,3.065165366,0.608398914,-0.087909723,0.029394719,19.05,1.274247492,237.4,4.172231986,0.9592,4.64929669,4.037424734,0.873898502,0.481055922,1.045454545,1.129124331,0.436766316,1.5626648,0.476255301,42.64701399,36.70647709,20.74303689,0,-14.1
